"PointID"	"x"	"y"	"z"	"Density"	"Momentum_x"	"Momentum_y"	"Momentum_z"	"Energy"	"Grid_Velocity_x"	"Grid_Velocity_y"	"Grid_Velocity_z"	"Pressure"	"Temperature"	"Mach"	"Pressure_Coefficient"
1272	4.971035591146284e+00	1.669601269537270e+01	3.365547325332724e+00	1.000000553427018e+00	1.087895439673964e+00	5.811007884874443e-07	3.798955427416410e-02	3.092482406890263e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000001155134235e+00	1.000000601706884e+00	9.199990952340956e-01	1.949659457493079e-06	
1273	1.053490805492809e+01	3.492689289445563e+01	9.115184273177261e+00	1.000000013097129e+00	1.087895558119703e+00	2.028966157188354e-08	3.799015076136896e-02	3.092480064831109e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000029650068e+00	1.000000016552939e+00	9.199999791450834e-01	5.004399766129802e-08	
1274	2.565900809088443e+01	8.448323997096212e+01	2.474456809088440e+01	9.999999997584125e-01	1.087895559870581e+00	-3.489671745847197e-10	3.799015056899265e-02	3.092479998158237e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999999990607641e-01	9.999999993023516e-01	9.200000008251586e-01	-1.585261800006919e-09	
1275	1.599097467581307e+00	6.096266666582532e+00	3.104945215931003e-02	9.335410291617735e-01	1.042367189986649e+00	-2.254824738632912e-01	-2.899123008687864e-02	2.901339330400060e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.166873825649081e-01	9.819465389625153e-01	9.746984327859806e-01	-1.406167591059477e-01	
1276	1.602074867371247e+00	6.108948817312271e+00	4.024951104682902e-02	9.441516171578077e-01	1.050407813588905e+00	-1.964582795626598e-01	9.901411292738949e-04	2.931073298204801e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.305288892907210e-01	9.855714615962895e-01	9.635502625671795e-01	-1.172547777296770e-01	
1277	1.611836638468260e+00	6.154604551726945e+00	5.737377043347771e-02	9.715990362259858e-01	1.080826548757882e+00	-1.185191282050867e-01	5.629330816945451e-02	3.012878465445325e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.611409035412748e-01	9.892361639989540e-01	9.522077158219628e-01	-6.558718683959831e-02	
1278	1.638334015450780e+00	6.278455903357599e+00	1.041012823008063e-01	9.754985215403706e-01	1.084247342082142e+00	-4.977894785082708e-02	5.963530258437317e-02	3.022968911927104e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.669264878581271e-01	9.912126635838383e-01	9.459454168045438e-01	-5.582215794942096e-02	
1279	1.710072953815782e+00	6.613185807992727e+00	2.324827005466116e-01	9.857863176061241e-01	1.087452117776317e+00	-1.324461239125402e-02	4.815974909351800e-02	3.052016436417107e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.803798475000477e-01	9.945155760335511e-01	9.358692306207858e-01	-3.311529925052711e-02	
1280	1.904831106428170e+00	7.521410480399069e+00	5.826338940878704e-01	9.978988919052368e-01	1.088381472377830e+00	-1.428076761271708e-03	3.894614081054168e-02	3.086675247850103e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.969520136057325e-01	9.990511280178932e-01	9.228156878159229e-01	-5.144454486678893e-03	
1281	2.434063634040164e+00	9.989048021063352e+00	1.535270621844353e+00	9.999738828312325e-01	1.087943263709660e+00	-3.188150314366995e-05	3.796978313562052e-02	3.092450410148362e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999615237037091e-01	9.999876405496827e-01	9.200694079135913e-01	-6.494108879784252e-05	
1282	3.872550459200033e+00	1.669600255997283e+01	4.125355499814126e+00	1.000001199595427e+00	1.087895492778901e+00	6.307433789027143e-07	3.798903564421061e-02	3.092485189456583e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000002406069112e+00	1.000001206472238e+00	9.199982521267500e-01	4.061013218550321e-06	
1283	7.782687231874735e+00	3.492688699800282e+01	1.116629447851536e+01	1.000000006048536e+00	1.087895549433159e+00	7.611289071156443e-09	3.799015055601753e-02	3.092480018770725e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000013338596e+00	1.000000007290060e+00	9.199999825476581e-01	2.251315788457328e-08	
1284	1.841149189459665e+01	8.448323997096212e+01	3.030578286411065e+01	9.999999994781469e-01	1.087895559713193e+00	-3.908320819582470e-10	3.799015056833646e-02	3.092479996809123e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999999985231968e-01	9.999999990450499e-01	9.200000010684057e-01	-2.492579049514483e-09	
1285	1.327145247392796e+00	6.096266666522843e+00	4.408654370068948e-02	9.409864604522092e-01	1.060777438740538e+00	-1.698118421554038e-01	-1.054473073264290e-02	2.924490931335950e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.244801908182899e-01	9.824585471442523e-01	9.734984796873286e-01	-1.274638961344013e-01	
1286	1.328695773720724e+00	6.108899330471011e+00	5.389221810579942e-02	9.450829621484675e-01	1.064694299033858e+00	-1.557148887721960e-01	6.324700818979122e-03	2.936480010234404e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.295635515251514e-01	9.835787848846246e-01	9.702635125026696e-01	-1.188840947793152e-01	
1287	1.333709535251014e+00	6.154516747367270e+00	7.306935508017177e-02	9.674268800295832e-01	1.087877905144581e+00	-1.011911610557241e-01	5.073051124282114e-02	3.003795460358513e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.542040776112516e-01	9.863319877798649e-01	9.621101462277264e-01	-7.729530513898936e-02	
1288	1.347327322346431e+00	6.278362054616725e+00	1.253014378053106e-01	9.738342195927330e-01	1.088038258433586e+00	-4.101371733593868e-02	5.746884486869743e-02	3.020364312823808e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.639949197793846e-01	9.898963297701089e-01	9.510704589275346e-01	-6.077011919493559e-02	
1289	1.384209241115017e+00	6.613102052366440e+00	2.685469299161093e-01	9.889355594037134e-01	1.089782822261290e+00	-6.711869353970634e-03	4.826350411875882e-02	3.062783672297997e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.844504644594644e-01	9.954647247724075e-01	9.343911519411672e-01	-2.624482774192483e-02	
1290	1.484345838983960e+00	7.521342050464660e+00	6.590408371326887e-01	9.993022250241498e-01	1.088654714619911e+00	2.541054435031329e-04	3.891767080482914e-02	3.091311710720977e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.990222135406785e-01	9.997197929950926e-01	9.214408839615360e-01	-1.650328212465316e-03	
1291	1.756460396069218e+00	9.988995309775873e+00	1.721308269038714e+00	1.000047270620741e+00	1.087948891977125e+00	7.326219916926655e-05	3.798217923115788e-02	3.092717121786249e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000082963463123e+00	1.000035691155239e+00	9.199849071344083e-01	1.400274492357513e-04	
1292	2.496087240612583e+00	1.669596476099010e+01	4.609385932815528e+00	1.000001323964729e+00	1.087895946176977e+00	1.373626332029751e-06	3.798992904268090e-02	3.092485522137764e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000002357740186e+00	1.000001033774088e+00	9.199986264567102e-01	3.979442658315046e-06	
1293	4.506563686876244e+00	3.492686486652676e+01	1.246034839383248e+01	9.999999953189782e-01	1.087895553215029e+00	-6.285085867128761e-09	3.799015542703855e-02	3.092479959075089e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999999851977895e-01	9.999999898788112e-01	9.200000037660155e-01	-2.498347700741661e-08	
1294	9.971580526937533e+00	8.448323997096212e+01	3.380170861782192e+01	9.999999995388342e-01	1.087895559471422e+00	-5.047979135482550e-10	3.799015007065936e-02	3.092479997601305e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999999989672232e-01	9.999999994283891e-01	9.200000006173491e-01	-1.743141967673457e-09	
1295	9.144399997481591e-01	6.096266666846219e+00	5.152730387141731e-02	9.583672051752173e-01	1.075550215018481e+00	-1.038603568530707e-01	1.282870307061068e-02	2.976279932543040e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.468141903576093e-01	9.879451062648833e-01	9.587699063137175e-01	-8.976810971237970e-02	
1296	9.144399995136470e-01	6.108696146230382e+00	6.166064655656290e-02	9.612262420208759e-01	1.079585281399909e+00	-1.007657465488001e-01	2.441077328559477e-02	2.985648970170927e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.495192865817388e-01	9.878208116597769e-01	9.594488671615704e-01	-8.520239234786189e-02	
1297	9.144399992857641e-01	6.154144764494512e+00	8.163641774851844e-02	9.786158589594729e-01	1.094266805296810e+00	-6.300962015429680e-02	5.665803188668759e-02	3.037989509771919e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.690113230513743e-01	9.901855913940423e-01	9.525480547053256e-01	-5.230332998350278e-02	
1298	9.144400009632918e-01	6.277951749878803e+00	1.357642953174512e-01	9.847928776328739e-01	1.091205441432159e+00	-1.422332086236349e-02	6.066196036447556e-02	3.053634809561807e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.788421993016470e-01	9.939574315915743e-01	9.408503150975869e-01	-3.571057368747139e-02	
1299	9.144400013114140e-01	6.612724139566579e+00	2.840479315236634e-01	9.979843552139708e-01	1.091462119831212e+00	4.732837941014662e-03	4.802008635223479e-02	3.090833441339951e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.971276452559982e-01	9.991415597313759e-01	9.256171574959566e-01	-4.848019754256390e-03	
1300	9.144400002770808e-01	7.521023432015888e+00	6.882322530328413e-01	1.000790830272745e+00	1.088473654243792e+00	1.616455171764120e-03	3.885282485978437e-02	3.095818676229781e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.001257542385868e+00	1.000466343314712e+00	9.195732260472020e-01	2.122506052301540e-03	
1301	9.144400001722998e-01	9.988742201004712e+00	1.787759519706144e+00	1.000080039580372e+00	1.087925557186153e+00	9.441621432312684e-05	3.799256511485618e-02	3.092783002807658e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000127077013545e+00	1.000047033668618e+00	9.199301457314087e-01	2.144832121668932e-04	
1302	9.144400001121360e-01	1.669577789650923e+01	4.777181272680528e+00	1.000000712338211e+00	1.087895766092792e+00	6.676134813957953e-07	3.799002302397266e-02	3.092482122500757e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000929872216e+00	1.000000217533850e+00	9.199994152872563e-01	1.569457562006409e-06	
1303	9.144400000445593e-01	3.492675262291025e+01	1.290368656051142e+01	9.999999907647135e-01	1.087895556564510e+00	-1.215061624102371e-08	3.799015044445048e-02	3.092479947492623e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999999781036408e-01	9.999999873389273e-01	9.200000118064255e-01	-3.695712795414248e-08	
1304	9.144400000000065e-01	8.448323997096212e+01	3.499410378919327e+01	9.999999997623493e-01	1.087895559443991e+00	-2.231320941475684e-10	3.799015009024943e-02	3.092479999287396e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999999997062702e-01	9.999999999439209e-01	9.200000001519791e-01	-4.957632633100456e-10	
1305	5.017347527935668e-01	6.096266666703752e+00	4.408654377234865e-02	9.761441330923072e-01	1.083747902383970e+00	-4.322593278221085e-02	3.750227980443999e-02	3.028774827858258e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.701963016804085e-01	9.939068102647335e-01	9.425016143889183e-01	-5.030329854103347e-02	
1306	5.002478194830330e-01	6.108001679841580e+00	5.448735700133248e-02	9.793197026529554e-01	1.089186068290968e+00	-4.269184873756322e-02	4.621910553962153e-02	3.039428798022197e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.726874501760192e-01	9.932276942259310e-01	9.447405942022888e-01	-4.609868657841749e-02	
1307	4.952967530043278e-01	6.152734126410989e+00	7.425122603049344e-02	9.921325747611609e-01	1.096007070050919e+00	-1.671289350139322e-02	6.487447507455996e-02	3.077098037791008e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.877830860063903e-01	9.956160206151707e-01	9.374399989579678e-01	-2.061996015664612e-02	
1308	4.817042354120103e-01	6.276222756674267e+00	1.267197870637716e-01	9.997847224457426e-01	1.091394842637664e+00	1.302934672514581e-02	6.449049942752300e-02	3.096682051429091e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.995270396670948e-01	9.997422617360892e-01	9.243896459148379e-01	-7.982722335019337e-04	
1309	4.448230452381207e-01	6.610952464064366e+00	2.699721038047956e-01	1.005689966709971e+00	1.090473130757724e+00	1.007085803577068e-02	4.598411603106443e-02	3.113011432345602e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.008283126081079e+00	1.002578487861016e+00	9.160768805972687e-01	1.398043154381331e-02	
1310	3.446744971341719e-01	7.519361124693821e+00	6.603541836795641e-01	1.001288582480387e+00	1.087967325547456e+00	1.339051934960433e-03	3.846174775865292e-02	3.096815002988395e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.002000241749712e+00	1.000710743417809e+00	9.185648665554802e-01	3.376049402025433e-03	
1311	7.254147991052305e-02	9.987274964800477e+00	1.722448849956056e+00	1.000052199713421e+00	1.087891474868507e+00	2.661750535646763e-05	3.798245791393456e-02	3.092628683854756e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000073737929938e+00	1.000021537092287e+00	9.199383959435198e-01	1.244564034878438e-04	
1312	-6.671092021097389e-01	1.669458089269165e+01	4.610303431544029e+00	9.999995447256173e-01	1.087895000081636e+00	-7.305378170121842e-07	3.798985188952120e-02	3.092476560030355e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999987641058702e-01	9.999992193798976e-01	9.200002965905618e-01	-2.085967677920037e-06	
1313	-2.677620105297464e+00	3.492596737588565e+01	1.246094342635079e+01	9.999999883476406e-01	1.087895555361447e+00	-1.009583532636758e-08	3.799014903775684e-02	3.092479942982685e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999999762717373e-01	9.999999879240965e-01	9.200000127033098e-01	-4.004905260606033e-08	
1314	-8.142700526937489e+00	8.448323997096212e+01	3.380170861782193e+01	1.000000000175264e+00	1.087895559721656e+00	2.151149150085917e-10	3.799015016457753e-02	3.092480001931429e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000000739783e+00	1.000000000564519e+00	9.199999997233423e-01	1.248620509653749e-09	
1315	2.297825328162741e-01	6.096266666574823e+00	3.104945240341920e-02	9.945740893534134e-01	1.085762292066646e+00	-6.117571531875696e-03	5.702901548487357e-02	3.080827416114316e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.946072009028323e-01	1.000033292189866e+00	9.239138663592217e-01	-9.102077871266073e-03	
1316	2.271530868844579e-01	6.106616680532415e+00	4.189382036629487e-02	9.996556298352790e-01	1.091581942300925e+00	-4.597912204312615e-03	6.973653947595261e-02	3.096911951612061e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.993952564239029e-01	9.997395368929008e-01	9.248829443250703e-01	-1.020698717420128e-03	
1317	2.178379071892194e-01	6.149279166972206e+00	6.112851567791674e-02	1.010757480767682e+00	1.094716708570082e+00	1.857778718099055e-02	7.634953991957896e-02	3.128738879554813e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013143804470999e+00	1.002360926086349e+00	9.166311416030789e-01	2.218438507797497e-02	
1318	1.916568415355051e-01	6.271010462438768e+00	1.093508048340521e-01	1.012103205165777e+00	1.086167887906828e+00	2.397552768503497e-02	6.381501507322643e-02	3.129466656973049e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.017737831256757e+00	1.005567244587529e+00	9.062672035035180e-01	2.993827851869615e-02	
1319	1.201221764138043e-01	6.604371237531666e+00	2.386975493689419e-01	1.009245558635016e+00	1.088517308912202e+00	7.542141097063208e-03	4.192264895714829e-02	3.121766975965058e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013544135661173e+00	1.004259198358000e+00	9.102985037093300e-01	2.286007234197435e-02	
1320	-7.451149461508692e-02	7.511761575662852e+00	5.894370025009968e-01	1.001102836142464e+00	1.087847486492550e+00	5.295581134862644e-04	3.791720745845718e-02	3.095909821753776e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.001654950134040e+00	1.000551505771079e+00	9.186906137332657e-01	2.793259070416143e-03	
1321	-6.036943171463515e-01	9.979065971733910e+00	1.542308618449183e+00	1.000014524705575e+00	1.087907133956114e+00	-1.761483220094590e-05	3.797238632950517e-02	3.092502616617579e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000007721996006e+00	9.999931973892365e-01	9.199990190283021e-01	1.303334459553143e-05	
1322	-2.042251278318747e+00	1.668649059097059e+01	4.132062059485381e+00	9.999991351343462e-01	1.087895542108174e+00	-1.136093824448040e-06	3.799007047744019e-02	3.092475796592759e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999981224716906e-01	9.999989873364686e-01	9.200012444203647e-01	-3.168931118990862e-06	
1323	-5.952735299498777e+00	3.491970243906541e+01	1.117136006217308e+01	9.999999937514443e-01	1.087895556012434e+00	-3.829012317776535e-09	3.799015197090803e-02	3.092479976670789e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999999906997824e-01	9.999999969483381e-01	9.200000042170223e-01	-1.569709964225317e-08	
1324	-1.658261189459661e+01	8.448323997096212e+01	3.030578286411067e+01	1.000000000354759e+00	1.087895559612425e+00	4.860181193279435e-10	3.799015005545413e-02	3.092480002559182e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000001082614e+00	1.000000000727855e+00	9.199999993875917e-01	1.827259051002545e-09	
1325	9.281634880925266e-02	6.096266666664743e+00	2.203634671270335e-02	1.008472540587064e+00	1.084795235974854e+00	1.763819739681688e-02	6.470909406798890e-02	3.119298630771782e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013448507029709e+00	1.004934161558578e+00	9.086138566793640e-01	2.269866835962303e-02	
1326	8.950853531573791e-02	6.105111533599982e+00	3.329971439052241e-02	1.015919916914259e+00	1.087142163413123e+00	1.884156343582165e-02	8.739030735609934e-02	3.141103778207115e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.022196639419882e+00	1.006178363472476e+00	9.046671193359418e-01	3.746394717101380e-02	
1327	7.701948094895050e-02	6.144563325096147e+00	5.199215428580163e-02	1.021316662388023e+00	1.086291009836719e+00	3.243366194968057e-02	6.977018090762573e-02	3.155473436831818e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.029950340102573e+00	1.008453477782652e+00	8.973883980640441e-01	5.055080357577119e-02	
1328	4.073246155787338e-02	6.262106093318477e+00	9.483128394055394e-02	1.016183494418374e+00	1.081482084037947e+00	1.836574367198060e-02	5.665551931301323e-02	3.139233834677942e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.024800067691472e+00	1.008479347795380e+00	8.970305486613867e-01	4.185806726213905e-02	
1329	-5.989239776274827e-02	6.590372492619581e+00	2.045071561648844e-01	1.010077408763294e+00	1.088671542709025e+00	4.517766881706191e-03	3.860477120567932e-02	3.123617299537363e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.014471569176252e+00	1.004350320455477e+00	9.095198824330778e-01	2.442541381354912e-02	
1330	-3.354846077180961e-01	7.491793035741718e+00	4.955948786071745e-01	1.000740842170267e+00	1.087865268473159e+00	3.429080086604352e-04	3.782814796705855e-02	3.094667061141863e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.001065870846199e+00	1.000324788059242e+00	9.191393938980617e-01	1.798998862745524e-03	
1331	-1.087034858735044e+00	9.952738920824105e+00	1.278626456007725e+00	9.999893955957599e-01	1.087909206067526e+00	-1.216133066668147e-06	3.799166400207493e-02	3.092428560474773e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999709495047504e-01	9.999815537133786e-01	9.200298129221146e-01	-4.903202681878549e-05	
1332	-3.132931415599896e+00	1.665537353441945e+01	3.396996866627794e+00	9.999993658048236e-01	1.087895790232176e+00	-3.136005545983138e-07	3.799056892039594e-02	3.092477633793335e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999987964716107e-01	9.999994306664260e-01	9.200010525478756e-01	-2.031340111534481e-06	
1333	-8.697991152733447e+00	3.489148452997608e+01	9.142585843579592e+00	1.000000001213195e+00	1.087895556515255e+00	1.076287760060146e-10	3.799015171928578e-02	3.092480013160647e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000006849118e+00	1.000000005635923e+00	9.199999937732036e-01	1.156008293860884e-08	
1334	-2.383012809088441e+01	8.448323997096212e+01	2.474456809088443e+01	1.000000000267488e+00	1.087895559468951e+00	1.975055949931559e-10	3.799014984493566e-02	3.092480001350045e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000000643910e+00	1.000000000376422e+00	9.199999995021478e-01	1.086803929774427e-09	
1335	3.134541272785523e-02	6.096266666706729e+00	1.745767893975676e-02	1.018414221756999e+00	1.090475144893767e+00	2.958864595403929e-02	6.625046115162281e-02	3.148693410831249e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.024916489653695e+00	1.006384698640085e+00	9.040751462965403e-01	4.205456665827478e-02	
1336	2.767062101369995e-02	6.104078025394241e+00	2.878699954592201e-02	1.020555792248521e+00	1.078684343369124e+00	2.777498469121835e-02	1.051240224303719e-01	3.151916602250380e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.030425011089482e+00	1.009670435380331e+00	8.935091540559877e-01	5.135196308648756e-02	
1337	1.318634703498191e-02	6.140755172333002e+00	4.622603087122513e-02	1.028486324727314e+00	1.083886368271691e+00	2.961067701672273e-02	6.150821259534492e-02	3.174383150449272e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.040392950105003e+00	1.011576843650153e+00	8.873223434575750e-01	6.817605675297506e-02	
1338	-3.003970129304646e-02	6.253693901743662e+00	8.217901761607711e-02	1.018694389408375e+00	1.083136730162848e+00	1.500880153412708e-02	5.498301949230464e-02	3.146572882431693e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.027660260826902e+00	1.008801335819405e+00	8.959276676881651e-01	4.668556040187289e-02	
1339	-1.517047335700284e-01	6.575000694084235e+00	1.675347939503200e-01	1.009793119589929e+00	1.088883906800747e+00	4.039095142336052e-03	3.765993606415422e-02	3.122659244535929e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013945687098343e+00	1.004112295308667e+00	9.100318398259386e-01	2.353781916409496e-02	
1340	-4.876963548324415e-01	7.466514961783945e+00	3.838908824552374e-01	1.000392722285320e+00	1.087697794165948e+00	2.871590370094535e-04	3.788976166673062e-02	3.093480479465019e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000580751329504e+00	1.000187955229977e+00	9.193825407016225e-01	9.802041073190897e-04	
1341	-1.408238507061370e+00	9.914714891244301e+00	9.505469963714840e-01	9.999709493433798e-01	1.087881514368439e+00	-2.267309118744011e-06	3.799713398664305e-02	3.092358639385425e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999505766552358e-01	9.999796267199987e-01	9.200244419475021e-01	-8.341774366090006e-05	
1342	-3.920758946655960e+00	1.660474991784661e+01	2.460487413071159e+00	9.999994077596894e-01	1.087895155034265e+00	-3.484279493570651e-07	3.799029933934647e-02	3.092477570678680e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999990616770674e-01	9.999996539171730e-01	9.200003667887665e-01	-1.583720855683657e-06	
1343	-1.076516757983796e+01	3.484055113546103e+01	6.521339479166824e+00	1.000000003120999e+00	1.087895557500034e+00	-2.080210063625224e-09	3.799014706005354e-02	3.092480015714780e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000007965173e+00	1.000000004844174e+00	9.199999930765855e-01	1.344378332364953e-08	
1344	-2.939134286411065e+01	8.448323997096212e+01	1.749705189459665e+01	1.000000000200452e+00	1.087895559719569e+00	1.514121429868422e-10	3.799014996974263e-02	3.092480000973715e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000000000366535e+00	1.000000000166084e+00	9.199999998759399e-01	6.186461461033149e-10	
1345	5.798323037202048e-03	6.096266666693624e+00	1.545470967801979e-02	1.069294332136272e+00	1.094987291996946e+00	4.916549722500512e-02	8.586173461517109e-02	3.291733784043015e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.090602975793376e+00	1.019927762653088e+00	8.604563394631286e-01	1.529215767509046e-01	
1346	1.938167493335923e-03	6.103554754954605e+00	2.644565583288452e-02	1.042553471035699e+00	1.074827067414734e+00	3.628206295261983e-02	1.081850613228983e-01	3.211986056715311e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.060676686207380e+00	1.017383487442305e+00	8.686955295317341e-01	1.024113661345189e-01	
1347	-1.365679069246429e-02	6.138653433772320e+00	4.146478431726465e-02	1.038123680316349e+00	1.082097324818038e+00	2.747314900182111e-02	5.137284925454787e-02	3.200466067503699e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.053945838100337e+00	1.015241110557430e+00	8.755825527047719e-01	9.105090146559684e-02	
1348	-6.091627374035724e-02	6.248648046769721e+00	6.811500574125880e-02	1.021194099252152e+00	1.083489101416434e+00	1.428149064399971e-02	5.139573958161870e-02	3.153662337447587e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.030990803416358e+00	1.009593381093153e+00	8.935208318860427e-01	5.230691907972883e-02	
1349	-1.951783771869552e-01	6.565016135641525e+00	1.236749816369893e-01	1.009153329769279e+00	1.088575419482614e+00	3.246458778581949e-03	3.713977592857234e-02	3.120841249541782e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.013211408048227e+00	1.004021270266110e+00	9.103752408537339e-01	2.229848779406330e-02	
1350	-5.680903026759702e-01	7.448814315031657e+00	2.515524867524693e-01	1.000187761179834e+00	1.087743320740123e+00	1.196129442232693e-04	3.793291783075724e-02	3.092840614131225e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.000255832122981e+00	1.000068058164467e+00	9.196657533549468e-01	4.317987492933149e-04	
1351	-1.593430032373277e+00	9.886165074554537e+00	5.652046259451209e-01	9.999713535773028e-01	1.087890610941729e+00	-1.301022945823019e-05	3.799268534743545e-02	3.092364198512898e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999490051613823e-01	9.999776509438589e-01	9.200325313877062e-01	-8.607014349463563e-05	
1352	-4.398173417184996e+00	1.656425137368021e+01	1.366602095221003e+00	9.999996754540816e-01	1.087895412892521e+00	-4.845474330676853e-07	3.799015548177493e-02	3.092478842854116e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.999995239655850e-01	9.999998485114542e-01	9.200002445505679e-01	-8.034607328481695e-07	
