"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
377, 1.598204782640630e+00, 0.000000000000000e+00, 1.612642441232717e-02, 9.454841675027729e-01, 0.000000000000000e+00, 9.308942821284002e-01
4155, 1.599097467313168e+00, 0.000000000000000e+00, 3.104945180984429e-02, 9.182565288788532e-01, 0.000000000000000e+00, 9.333420875829225e-01
4156, 1.606657512178718e+00, 0.000000000000000e+00, 4.842902610688434e-02, 9.539188603636711e-01, 0.000000000000000e+00, 9.267586894872375e-01
4157, 1.632856719150531e+00, 0.000000000000000e+00, 9.399511290645272e-02, 9.935281239201512e-01, 0.000000000000000e+00, 9.207851757745357e-01
4158, 1.703945333596163e+00, 0.000000000000000e+00, 2.178946304175469e-01, 9.997718181427648e-01, 0.000000000000000e+00, 9.200154449414921e-01
4159, 1.896207736913738e+00, 0.000000000000000e+00, 5.549782424759361e-01, 9.999997179372676e-01, 0.000000000000000e+00, 9.199995715902913e-01
4160, 2.417989747347801e+00, 0.000000000000000e+00, 1.471516209746199e+00, 1.000000024960212e+00, 0.000000000000000e+00, 9.199999948865792e-01
4161, 3.835747696207431e+00, 0.000000000000000e+00, 3.963100587856308e+00, 1.000000000031039e+00, 0.000000000000000e+00, 9.200000000104828e-01
4162, 7.689219459395405e+00, 0.000000000000000e+00, 1.073604603195442e+01, 9.999999999997390e-01, 0.000000000000000e+00, 9.200000000000769e-01
4163, 1.816378499653015e+01, 0.000000000000000e+00, 2.914689675204162e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4164, 4.663644000000004e+01, 0.000000000000000e+00, 7.919282702366418e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
378, 1.326606533504678e+00, 0.000000000000000e+00, 2.914654924374794e-02, 9.694983853339334e-01, 0.000000000000000e+00, 9.276868335118599e-01
4165, 1.327145247080627e+00, 0.000000000000000e+00, 4.408654323018305e-02, 9.544604834460083e-01, 0.000000000000000e+00, 9.287169163882838e-01
4166, 1.331060450735725e+00, 0.000000000000000e+00, 6.296005708788849e-02, 9.770589020911467e-01, 0.000000000000000e+00, 9.240097281431324e-01
4167, 1.344575617865706e+00, 0.000000000000000e+00, 1.138388413891542e-01, 9.971499586168532e-01, 0.000000000000000e+00, 9.204500067735580e-01
4168, 1.381273997688112e+00, 0.000000000000000e+00, 2.521475795214926e-01, 9.999090472944546e-01, 0.000000000000000e+00, 9.200106075969551e-01
4169, 1.480544969864766e+00, 0.000000000000000e+00, 6.281815069870369e-01, 9.999999818696756e-01, 0.000000000000000e+00, 9.199998665127470e-01
4170, 1.749964156166535e+00, 0.000000000000000e+00, 1.650410880247016e+00, 1.000000009622291e+00, 0.000000000000000e+00, 9.199999977889094e-01
4171, 2.482016047260979e+00, 0.000000000000000e+00, 4.429163565898398e+00, 1.000000000007564e+00, 0.000000000000000e+00, 9.200000000026204e-01
4172, 4.471733717083334e+00, 0.000000000000000e+00, 1.198262691024388e+01, 9.999999999999065e-01, 0.000000000000000e+00, 9.200000000000281e-01
4173, 9.880211329646800e+00, 0.000000000000000e+00, 3.251508913706846e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4174, 2.458188876035498e+01, 0.000000000000000e+00, 8.832812125917755e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
379, 9.144400000000004e-01, 0.000000000000000e+00, 3.657760000000000e-02, 9.993260224372998e-01, 0.000000000000000e+00, 9.236597810449498e-01
4175, 9.144400000000004e-01, 0.000000000000000e+00, 5.152730342955437e-02, 1.002699624920742e+00, 0.000000000000000e+00, 9.225978895269882e-01
4176, 9.144400000000004e-01, 0.000000000000000e+00, 7.090972732150878e-02, 1.002308473088730e+00, 0.000000000000000e+00, 9.208055024191444e-01
4177, 9.144400000000004e-01, 0.000000000000000e+00, 1.235966179784988e-01, 1.000383013974750e+00, 0.000000000000000e+00, 9.200499074977025e-01
4178, 9.144400000000004e-01, 0.000000000000000e+00, 2.668144354494035e-01, 1.000014713232755e+00, 0.000000000000000e+00, 9.200002370638647e-01
4179, 9.144400000000005e-01, 0.000000000000000e+00, 6.561208261921280e-01, 1.000000047487589e+00, 0.000000000000000e+00, 9.199999880602318e-01
4180, 9.144400000000007e-01, 0.000000000000000e+00, 1.714365313851053e+00, 9.999999988744518e-01, 0.000000000000000e+00, 9.200000000571705e-01
4181, 9.144400000000011e-01, 0.000000000000000e+00, 4.590972074721257e+00, 9.999999999978413e-01, 0.000000000000000e+00, 9.200000000004531e-01
4182, 9.144400000000026e-01, 0.000000000000000e+00, 1.241039996041717e+01, 1.000000000000008e+00, 0.000000000000000e+00, 9.199999999999987e-01
4183, 9.144400000000064e-01, 0.000000000000000e+00, 3.366580869105027e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4184, 9.144400000000168e-01, 0.000000000000000e+00, 9.144400000000000e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
380, 5.022734664953240e-01, 0.000000000000000e+00, 2.914654924374799e-02, 1.030003629373841e+00, 0.000000000000000e+00, 9.193926699418240e-01
4185, 5.017347529193744e-01, 0.000000000000000e+00, 4.408654323018310e-02, 1.053146349675247e+00, 0.000000000000000e+00, 9.161912255128397e-01
4186, 4.980481780255398e-01, 0.000000000000000e+00, 6.299386306506677e-02, 1.028243992924451e+00, 0.000000000000000e+00, 9.170851303085914e-01
4187, 4.847584099142328e-01, 0.000000000000000e+00, 1.139059757806545e-01, 1.003519238851343e+00, 0.000000000000000e+00, 9.195270329874932e-01
4188, 4.481508746697568e-01, 0.000000000000000e+00, 2.522281465612359e-01, 1.000107696749512e+00, 0.000000000000000e+00, 9.199851825077577e-01
4189, 3.488825235698396e-01, 0.000000000000000e+00, 6.282624615898318e-01, 9.999998519932773e-01, 0.000000000000000e+00, 9.200000642432844e-01
4190, 7.942037930058632e-02, 0.000000000000000e+00, 1.650485482910272e+00, 9.999999887139532e-01, 0.000000000000000e+00, 9.200000025583968e-01
4191, -6.526978809922072e-01, 0.000000000000000e+00, 4.429228354942439e+00, 9.999999999987821e-01, 0.000000000000000e+00, 9.199999999997184e-01
4192, -2.642501250349750e+00, 0.000000000000000e+00, 1.198267902740659e+01, 1.000000000000106e+00, 0.000000000000000e+00, 9.199999999999688e-01
4193, -8.051102741705643e+00, 0.000000000000000e+00, 3.251512293700983e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4194, -2.275300876035487e+01, 0.000000000000000e+00, 8.832812125917758e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
381, 2.306752173593705e-01, 0.000000000000000e+00, 1.612642441232721e-02, 1.055315677919276e+00, 0.000000000000000e+00, 9.154974433032569e-01
4195, 2.297825326868331e-01, 0.000000000000000e+00, 3.104945180984433e-02, 1.093876459720685e+00, 0.000000000000000e+00, 9.105528850551529e-01
4196, 2.234006187304215e-01, 0.000000000000000e+00, 4.877867623136736e-02, 1.052117915400522e+00, 0.000000000000000e+00, 9.131392813015590e-01
4197, 1.987135179759369e-01, 0.000000000000000e+00, 9.479353160412200e-02, 1.006649799959110e+00, 0.000000000000000e+00, 9.188177634683063e-01
4198, 1.286958972679378e-01, 0.000000000000000e+00, 2.190109026667859e-01, 1.000192588041845e+00, 0.000000000000000e+00, 9.199612549503996e-01
4199, -6.287485990334685e-02, 0.000000000000000e+00, 5.562997840711135e-01, 9.999992133949644e-01, 0.000000000000000e+00, 9.200001431734187e-01
4200, -5.842353878639538e-01, 0.000000000000000e+00, 1.472962840495875e+00, 9.999999774798901e-01, 0.000000000000000e+00, 9.200000064068732e-01
4201, -2.001825041459619e+00, 0.000000000000000e+00, 3.964597165907715e+00, 1.000000000017862e+00, 0.000000000000000e+00, 9.199999999981769e-01
4202, -5.855534276220986e+00, 0.000000000000000e+00, 1.073747213229868e+01, 1.000000000000237e+00, 0.000000000000000e+00, 9.199999999999198e-01
4203, -1.633127555640499e+01, 0.000000000000000e+00, 2.914797391093945e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4204, -4.480755999999995e+01, 0.000000000000000e+00, 7.919282702366425e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
382, 9.388703140214816e-02, 0.000000000000000e+00, 7.125032676983283e-03, 1.066924323452608e+00, 0.000000000000000e+00, 9.084185714974906e-01
4205, 9.281634875438960e-02, 0.000000000000000e+00, 2.203634621065356e-02, 1.113635911663675e+00, 0.000000000000000e+00, 9.020958045209161e-01
4206, 8.496728260983333e-02, 0.000000000000000e+00, 3.832290731932495e-02, 1.064156189119313e+00, 0.000000000000000e+00, 9.078196714994801e-01
4207, 5.236114563764738e-02, 0.000000000000000e+00, 7.748787814780565e-02, 1.008154152446255e+00, 0.000000000000000e+00, 9.178746275946128e-01
4208, -4.380621106156690e-02, 0.000000000000000e+00, 1.805353523991971e-01, 1.000204805819132e+00, 0.000000000000000e+00, 9.199336248087762e-01
4209, -3.116174548680416e-01, 0.000000000000000e+00, 4.577470262576961e-01, 9.999981672722569e-01, 0.000000000000000e+00, 9.200003533532282e-01
4210, -1.046259632564581e+00, 0.000000000000000e+00, 1.208270777055330e+00, 9.999999726008993e-01, 0.000000000000000e+00, 9.200000109293701e-01
4211, -3.050999523485032e+00, 0.000000000000000e+00, 3.244882825763194e+00, 1.000000000060504e+00, 0.000000000000000e+00, 9.199999999899120e-01
4212, -8.510021711323828e+00, 0.000000000000000e+00, 8.776630308069226e+00, 1.000000000000321e+00, 0.000000000000000e+00, 9.199999999998636e-01
4213, -2.336122225135145e+01, 0.000000000000000e+00, 2.380802378903558e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4214, -6.374623249882265e+01, 0.000000000000000e+00, 6.466067249882266e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
383, 3.250017469076594e-02, 0.000000000000000e+00, 2.552640490301742e-03, 1.069338731493477e+00, 0.000000000000000e+00, 8.827594236912730e-01
4215, 3.134541272592506e-02, 0.000000000000000e+00, 1.745767847871983e-02, 1.106187072395067e+00, 0.000000000000000e+00, 8.775936549791302e-01
4216, 2.275433522498771e-02, 0.000000000000000e+00, 3.217572866272738e-02, 1.043396270076003e+00, 0.000000000000000e+00, 9.004097664419326e-01
4217, -1.464722199219637e-02, 0.000000000000000e+00, 6.337759499486571e-02, 1.003596288784834e+00, 0.000000000000000e+00, 9.177136758941147e-01
4218, -1.283590918978798e-01, 0.000000000000000e+00, 1.406437004374260e-01, 1.000035925954712e+00, 0.000000000000000e+00, 9.199717493570633e-01
4219, -4.504750478149929e-01, 0.000000000000000e+00, 3.425166534871068e-01, 9.999981817950486e-01, 0.000000000000000e+00, 9.200008872292945e-01
4220, -1.342552737914324e+00, 0.000000000000000e+00, 8.809369021475302e-01, 9.999999908810114e-01, 0.000000000000000e+00, 9.200000066979859e-01
4221, -3.790042765884531e+00, 0.000000000000000e+00, 2.330366631284765e+00, 1.000000000078330e+00, 0.000000000000000e+00, 9.199999999665410e-01
4222, -1.047497396387719e+01, 0.000000000000000e+00, 6.250289731186719e+00, 1.000000000000140e+00, 0.000000000000000e+00, 9.199999999999073e-01
4223, -2.869234866289901e+01, 0.000000000000000e+00, 1.687700718667947e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4224, -7.827838702366418e+01, 0.000000000000000e+00, 4.572200000000004e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
384, 6.975717735697939e-03, 0.000000000000000e+00, 5.514419586085814e-04, 1.110586518071147e+00, 0.000000000000000e+00, 8.340766810832180e-01
4225, 5.798323045653309e-03, 0.000000000000000e+00, 1.545470919688504e-02, 1.069405380182060e+00, 0.000000000000000e+00, 8.614638855533626e-01
4226, -3.179066391784446e-03, 0.000000000000000e+00, 2.840656474306914e-02, 1.010899808719440e+00, 0.000000000000000e+00, 9.090826463029122e-01
4227, -4.324030618114838e-02, 0.000000000000000e+00, 5.061882647832569e-02, 9.988945989962706e-01, 0.000000000000000e+00, 9.197472378360405e-01
4228, -1.670781286418389e-01, 0.000000000000000e+00, 9.859941084872227e-02, 9.999629423002065e-01, 0.000000000000000e+00, 9.200452637026231e-01
4229, -5.214970446961910e-01, 0.000000000000000e+00, 2.142581094063903e-01, 1.000000107175310e+00, 0.000000000000000e+00, 9.200003021535843e-01
4230, -1.509305494836062e+00, 0.000000000000000e+00, 5.084034681357879e-01, 1.000000005221245e+00, 0.000000000000000e+00, 9.199999941654917e-01
4231, -4.230232369673352e+00, 0.000000000000000e+00, 1.278275795065171e+00, 1.000000000000801e+00, 0.000000000000000e+00, 9.199999999865852e-01
4232, -1.168043540866882e+01, 0.000000000000000e+00, 3.326227490126416e+00, 9.999999999999384e-01, 0.000000000000000e+00, 9.200000000000611e-01
4233, -3.201441051098120e+01, 0.000000000000000e+00, 8.824900975802976e+00, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4234, -8.741368125917755e+01, 0.000000000000000e+00, 2.366744876035498e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
