TITLE= "Visualization of the volumetric grid"
VARIABLES = "x","y","z" 
ZONE T= "Original grid", C=BLACK, NODES= 120, ELEMENTS= 198, DATAPACKING= POINT, ZONETYPE= FEBRICK
8.213900e-01	3.810000e-01	0.000000e+00	
8.676900e-01	3.810000e-01	0.000000e+00	
4.856400e-01	4.572000e-01	0.000000e+00	
5.300400e-01	4.572000e-01	0.000000e+00	
5.744400e-01	4.572000e-01	0.000000e+00	
6.188500e-01	4.572000e-01	0.000000e+00	
6.632500e-01	4.572000e-01	0.000000e+00	
7.137400e-01	4.572000e-01	0.000000e+00	
7.520600e-01	4.572000e-01	0.000000e+00	
7.964600e-01	4.572000e-01	0.000000e+00	
8.408600e-01	4.572000e-01	0.000000e+00	
8.852700e-01	4.572000e-01	0.000000e+00	
9.296700e-01	4.572000e-01	0.000000e+00	
5.665800e-01	5.334000e-01	0.000000e+00	
6.090800e-01	5.334000e-01	0.000000e+00	
6.515900e-01	5.334000e-01	0.000000e+00	
6.941000e-01	5.334000e-01	0.000000e+00	
7.366100e-01	5.334000e-01	0.000000e+00	
7.848600e-01	5.334000e-01	0.000000e+00	
8.216200e-01	5.334000e-01	0.000000e+00	
8.641300e-01	5.334000e-01	0.000000e+00	
9.066400e-01	5.334000e-01	0.000000e+00	
9.491500e-01	5.334000e-01	0.000000e+00	
9.916500e-01	5.334000e-01	0.000000e+00	
6.475200e-01	6.096000e-01	0.000000e+00	
6.881300e-01	6.096000e-01	0.000000e+00	
7.287400e-01	6.096000e-01	0.000000e+00	
7.693500e-01	6.096000e-01	0.000000e+00	
8.099600e-01	6.096000e-01	0.000000e+00	
8.559800e-01	6.096000e-01	0.000000e+00	
8.911900e-01	6.096000e-01	0.000000e+00	
9.318000e-01	6.096000e-01	0.000000e+00	
9.724100e-01	6.096000e-01	0.000000e+00	
1.013020e+00	6.096000e-01	0.000000e+00	
1.053630e+00	6.096000e-01	0.000000e+00	
7.284600e-01	6.858000e-01	0.000000e+00	
7.671700e-01	6.858000e-01	0.000000e+00	
8.058900e-01	6.858000e-01	0.000000e+00	
8.446000e-01	6.858000e-01	0.000000e+00	
8.833200e-01	6.858000e-01	0.000000e+00	
9.321800e-01	6.858000e-01	0.000000e+00	
9.607500e-01	6.858000e-01	0.000000e+00	
9.994700e-01	6.858000e-01	0.000000e+00	
1.038180e+00	6.858000e-01	0.000000e+00	
1.076900e+00	6.858000e-01	0.000000e+00	
1.115610e+00	6.858000e-01	0.000000e+00	
8.094000e-01	7.620000e-01	0.000000e+00	
8.462200e-01	7.620000e-01	0.000000e+00	
8.830400e-01	7.620000e-01	0.000000e+00	
9.198600e-01	7.620000e-01	0.000000e+00	
9.566800e-01	7.620000e-01	0.000000e+00	
1.003300e+00	7.620000e-01	0.000000e+00	
1.030320e+00	7.620000e-01	0.000000e+00	
1.067140e+00	7.620000e-01	0.000000e+00	
1.103960e+00	7.620000e-01	0.000000e+00	
1.140770e+00	7.620000e-01	0.000000e+00	
1 13 12 12
1 2 13 13
2 14 13 13
2 3 14 14
3 15 14 14
3 4 15 15
4 16 15 15
4 5 16 16
5 17 16 16
5 6 17 17
6 18 17 17
6 7 18 18
7 19 18 18
7 8 19 19
8 20 19 19
8 9 20 20
9 21 20 20
9 10 21 21
10 22 21 21
10 11 22 22
12 24 23 23
12 13 24 24
13 25 24 24
13 14 25 25
14 26 25 25
14 15 26 26
15 27 26 26
15 16 27 27
16 28 27 27
16 17 28 28
17 29 28 28
17 18 29 29
18 30 29 29
18 19 30 30
19 31 30 30
19 20 31 31
20 32 31 31
20 21 32 32
21 33 32 32
21 22 33 33
23 35 34 34
23 24 35 35
24 36 35 35
24 25 36 36
25 37 36 36
25 26 37 37
26 38 37 37
26 27 38 38
27 39 38 38
27 28 39 39
28 40 39 39
28 29 40 40
29 41 40 40
29 30 41 41
30 42 41 41
30 31 42 42
31 43 42 42
31 32 43 43
32 44 43 43
32 33 44 44
34 46 45 45
34 35 46 46
35 47 46 46
35 36 47 47
36 48 47 47
36 37 48 48
37 49 48 48
37 38 49 49
38 50 49 49
38 39 50 50
39 51 50 50
39 40 51 51
40 52 51 51
40 41 52 52
41 53 52 52
41 42 53 53
42 54 53 53
42 43 54 54
43 55 54 54
43 44 55 55
45 57 56 56
45 46 57 57
46 58 57 57
46 47 58 58
47 59 58 58
47 48 59 59
48 60 59 59
48 49 60 60
49 61 60 60
49 50 61 61
50 62 61 61
50 51 62 62
51 63 62 62
51 52 63 63
52 64 63 63
52 53 64 64
53 65 64 64
53 54 65 65
54 66 65 65
54 55 66 66
56 68 67 67
56 57 68 68
57 69 68 68
57 58 69 69
58 70 69 69
58 59 70 70
59 71 70 70
59 60 71 71
60 72 71 71
60 61 72 72
61 73 72 72
61 62 73 73
62 74 73 73
62 63 74 74
63 75 74 74
63 64 75 75
64 76 75 75
64 65 76 76
65 77 76 76
65 66 77 77
67 79 78 78
67 68 79 79
68 80 79 79
68 69 80 80
69 81 80 80
69 70 81 81
70 82 81 81
70 71 82 82
71 83 82 82
71 72 83 83
72 84 83 83
72 73 84 84
73 85 84 84
73 74 85 85
74 86 85 85
74 75 86 86
75 87 86 86
75 76 87 87
76 88 87 87
76 77 88 88
78 90 89 89
78 79 90 90
79 91 90 90
79 80 91 91
80 92 91 91
80 81 92 92
81 93 92 92
81 82 93 93
82 94 93 93
82 83 94 94
83 95 94 94
83 84 95 95
84 96 95 95
84 85 96 96
85 97 96 96
85 86 97 97
86 98 97 97
86 87 98 98
87 99 98 98
87 88 99 99
89 101 100 100
89 90 101 101
90 102 101 101
90 91 102 102
91 103 102 102
91 92 103 103
92 104 103 103
92 93 104 104
93 105 104 104
93 94 105 105
94 106 105 105
94 95 106 106
95 107 106 106
95 96 107 107
96 108 107 107
96 97 108 108
97 109 108 108
97 98 109 109
98 110 109 109
98 99 110 110
100 112 111 111
100 101 112 112
101 113 112 112
101 102 113 113
102 114 113 113
102 103 114 114
103 115 114 114
103 104 115 115
104 116 115 115
104 105 116 116
105 117 116 116
105 106 117 117
106 118 117 117
106 107 118 118
107 119 118 118
107 108 119 119
108 120 119 119
108 109 120 120
